index,image_path,markdown
107,/Users/paulobautista/Documents/streamlit/image/82252956_2958.png,"# OLD GOLD MENTHOL LIGHTS & ULTRA LIGHTS 100'S - PROGRESS REPORT

TO: K. A. Sparrow
FROM: D. J. Landro

SUBMISSION DATE:
- MAY 12 [ ]
- JUN 23 [X]
- AUG 4 [ ]
- SEP 15 [ ]

## GEOGRAPHY

REGION:
(ONLY IF PARTIAL REGION CONTINUE WITH DIVISION(S) SCOPE)

DIVISION:

| DIVISION NAME | # REP |
|---------------|-------|
| Milw. South   | 7     |
| Milw. North   | 7     |

## DISTRIBUTION

DIRECT ACCOUNTS AND CHAINS HEADQUARTERED WITHIN THE REGION
(15 + STORES) STOCKING NO OLD GOLD MENTHOL LIGHTS OR ULTRA LIGHTS 100'S

| NAME OF ACCOUNT | IND/LOR VOLUME | NO. OF STORES | NAME OF ACCOUNT | IND/LOR VOLUME | NO. OF STORES |
|-----------------|----------------|----------------|-----------------|----------------|----------------|
| Walgreen Drug   | 144/14         | 93             |                 |                |                |

OLDGOLD.XLS

Page 1 of 3 Pages"
108,/Users/paulobautista/Documents/streamlit/image/0071032807.png,"# Project Initiation Form

Project Code: CST-N-68

Date: November 15, 1968

Project Name: Charcoal Smoking Tobacco

Project Leader: Munn

Work Requested by: Marketing

Project Objective: A pipe tobacco containing activated charcoal - must show vapor phase reduction.

*Handwritten text:*
Free Smoking Cig & Daval
BBacco Cptl - Charcoal

Other personnel assigned: Analytical Section is doing most of the work on vapor phase. PDL and John Brooks preparing charcoal impregnated RC.

Estimated Man Hours for Completion: *(blank)*"
109,/Users/paulobautista/Documents/streamlit/image/83641919_1921.png,"# OLD GOLD - LIGHT BOX 100'S PROGRESS REPORT

TO: S. F. ZOLOT  
FROM: R. W. RICHARDSON

SUBMISSION DATE:  
OCT 05 [ ]  
NOV 16 [ ]  
DEC 21 [X]

## SUBJECT: OLD GOLD - LIGHT BOX 100'S PROGRESS REPORT

### GEOGRAPHY

REGION:  
FULL [ ] PARTIAL [X]  
(ONLY IF PARTIAL REGION, CONTINUE WITH DIVISION(S) SCOPE)

DIVISION:  
FULL [X] PARTIAL [ ]

| DIVISION NAME   | DIVISION NAME  | # REPS |
|-----------------|----------------|--------|
| Detroit North   | Detroit South  | 13     |
| Detroit East    | Detroit West   | 12     |
| Grand Rapids    | Flint          | 13     |

### DISTRIBUTION

#### Direct Accounts and Chains Headquartered within the Region
(15+ Stores) Stocking No Old Gold Light Box 100's

| Name of Account | Ind/Lor Volume | Number of Stores | Name of Account | Ind/Lor Volume | Number of Stores |
|-----------------|----------------|-------------------|-----------------|----------------|-------------------|
| Quality Dairy   | 151/15         | 31                | Speedway        | 196/13         | 16                |
| Bay Stations    | 81/9           | 18                |                 |                |                   |
| Schmuckal Oil   | 138/9          | 22                |                 |                |                   |
| Wilson Oil      | 140/13         | 15                |                 |                |                   |
| Quik Stop       | 117/9          | 24                |                 |                |                   |
| Forwards        | 118/8          | 19                |                 |                |                   |
| Dial Fline      | 166/15         | 15                |                 |                |                   |
| Arbor Rx        | 115/13         | 209               |                 |                |                   |
| Imperial Oil    | 163/11         | 32                |                 |                |                   |

#### Direct Accounts and Chains Headquartered Outside the Region
(15+ Stores) Stocking No Old Gold Light Box 100's

| Name of Account    | Ind/Lor Volume | Number of Stores | Name of Account | Ind/Lor Volume | Number of Stores |
|--------------------|----------------|-------------------|-----------------|----------------|-------------------|
| Clark Gas          | 142            |                   |                 |                |                   |
| Emro               |                | 237               |                 |                |                   |
| 7-Eleven Southland |                | 102               |                 |                |                   |
| Walmart            |                | 39                |                 |                |                   |
| Ultra Diamond      |                | 184               |                 |                |                   |
| Dairy Mart         |                | 32                |                 |                |                   |
| Mobil Oil          |                | 40                |                 |                |                   |
| ACA Amoco          |                | 31                |                 |                |                   |

8361919

Page 1 of 1"
110,/Users/paulobautista/Documents/streamlit/image/0060308251.png,"# A.T.Co. Tar & Nicotine Change Form

Date: 7/24/90

Brand & Style: CARLTON 100's FMSP

| | From | | To | |
|---|---|---|---|---|
| | Tar | Nicotine | Tar | Nicotine |
| (Mg/Cigt) | (Mg/Cigt) | (Mg/Cigt) | (Mg/Cigt) | |
| 3 | 0.3 | 2 | 0.2 | |

Signature: [Handwritten signature]

NOTE: Use Separate Form For Each Change"
111,/Users/paulobautista/Documents/streamlit/image/92094746.png,"# SPECIAL PROMOTION EVALUATION

| Field | Value |
|-------|-------|
| DATE | 9/8/95 |
| AREA/REGION/DIVISION | 2 13 |
| PROMO # | 28 |
| PROMOTIONAL PERIOD | June/July |
| ITEM/BRAND | Sunglasses / Newport |
| SCOPE | OTHER* |
| *EXPLAIN | Special Emphasis Calls |

| Acceptance Type | Poor | Fair | Good | Excellent |
|-----------------|------|------|------|-----------|
| CHAIN ACCEPTANCE | N/A | | | |
| INDEPENDENT ACCEPTANCE | | X | | |
| CONSUMER ACCEPTANCE | | X | | |
| EFFICIENCY RATING | | X | | |

COMMENTS: This item was perceived by retailers and consumers as a low quality item. Several Sales Reps reported that on occasion our consumers would pass up the deal or leave the glasses in the store.

| Field | Value |
|-------|-------|
| #ITEMS/DEALS RECEIVED | 28728 |
| WERE QUANTITIES APPROPRIATE? | X YES |
| SHOULD PROMOTION BE REPEATED? | X YES |

IF YES, CAN IT BE IMPROVED? The Promotion can be improved by upgrading the quality of the sunglasses."
112,/Users/paulobautista/Documents/streamlit/image/82253058_3059.png,"# COMPETITIVE PRODUCT INTRODUCTION PROGRESS REPORT

TO: MRS. K. A. SPARROW | MANUFACTURER: R. J. Reynolds
FROM: R.G. Ryan | BRAND: Camel Menthol
DATE: 12/10/98 | TYPE OF PACKINGS: Full Flavor Box and Light Box

REPORTING PERIODS: | AUG | SEPT | OCT | NOV | X |
(Forward by the 10th of the following month.)

TEST MARKET GEOGRAPHY: All of Region 7.

PRICE POINT: FULL $11.89 P/V $ (Indicate Distributor's Cost Per Carton)

SALES FORCE INVOLVEMENT: Merchandising the top tray of permanent counter displays and labeling
carton fixtures in the Camel section. Also placing metal signs and temporary counter displays.

DISTRIBUTORS - ACCEPTANCE/INTRO TERMS/INTRO DEALS:
Product is being introduced to all Direct Accounts in the Region. Acceptance is spotty at this time.

DISTRIBUTOR INVOLVEMENT:
Assembly of promotional products and shipment to retail. Indianapolis Direct Accounts are reported to be
receiving B1G1F product.

CHAINS - ACCEPTANCE/MERCHANDISING ALLOWANCE
Chain acceptance has been very good.

INDEPENDENTS - ACCEPTANCE/MERCHANDISING ALLOWANCE
Acceptance is better at high volume locations than at lower volume retail calls.

CAMEL WK1/FMT | PAGE 1 OF 2

82253058"
113,/Users/paulobautista/Documents/streamlit/image/0060302201.png,"# RESEARCH COMPLETED OR IN PROGRESS WHICH HAS POSSIBILITIES FOR PRESENTATION OR PUBLICATION

| Field | Value |
|-------|-------|
| NAME: | Ronald W. Davis |
| DIVISION | Analytical-Radiochemistry |
| NATURE OF WORK: | Total aldehyde analysis in cigarette mainstream smoke. |
| PRESENT STATUS OF WORK (Cite progress reports where appropriate) | Techniques worked out and reported for pure aldehyde samples; must be adapted for cigarette mainstream smoke by further laboratory work |
| HAS WORK BEEN REPORTED IN MANUSCRIPT FORM? | yes |
| IF SO, GIVE DATE AND TITLE: | |
| METH - A reagent for analysis of aliphatic aldehydes | 7/5/67 |
| NAMES OF OTHER PERSONS COLLABORATING IN WORK: | L. W. McDowell |
| ESTIMATE OF TIME NEEDED TO COMPLETE WORK: | approximately one month |
| ESTIMATE OF TIME NEEDED TO PREPARE MANUSCRIPT FOR PRESENTATION: | several weeks after completion of work |
| ESTIMATE OF TIME NEEDED TO PREPARE MANUSCRIPT FOR PUBLICATION: | several weeks after completion of work |
| SCIENTIFIC MEETING OF CHOICE: | none as yet |
| SCIENTIFIC JOURNAL OF CHOICE: | Tobacco Science |
| COMMENTS: | none |

COMMENTS BY MANAGER OR DIRECTOR

DOES WORK MERIT PUBLICATION?

CAN TIME BE SPARED FOR COMPLETION?

COMMENTS: This seems to be real breakthrough with considerable applicability to other areas. It may provide useful technique."
114,/Users/paulobautista/Documents/streamlit/image/0060094595.png,"# P. LORILLARD CO., INC.

## RESEARCH DIVISION
### QUALITY CONTROL DEPARTMENT

#### SMOKE ANALYSIS AND BURNING TEST REPORT
#### WEEKLY PRODUCTION LITTLE CIGARS
#### NON FILTERS
#### WEEK ENDING 11/25/66

| Characteristic Tested | BETWEEN-THE-ACTS | MADISON |
|:----------------------|:-----------------:|:--------:|
|                       | 25 22 mm. Butt | 25 MM mm. Butt |
| Smoke Analysis | Present Sample | Mean of Last 12 Samples | Present Sample | Mean of Last 12 Samples |
| Weight | 1.069 | 1.106 | 1.111 | 1.132 |
| Draw | 0.34 | 0.37 | 0.34 | 0.37 |
| Tar | 39.7 | 35.6 | 37.8 | 31.0 |
| Nicotine | 4.26 | 3.83 | 3.45 | 2.99 |
| Reaction to Litmus | Basic | Basic | Basic | Basic |

| Burn Test | BETWEEN-THE-ACTS | MADISON |
|:----------|:-----------------:|:--------:|
| Static -Complete Cigar | 0 | 23 | 11 | 23 |
| -1/2 Cigar | 5 | 0 | 5 | 0 |
| -1/3 Cigar | 7 | 1 | 4 | 1 |
| -Went out immediately | 12 | 0 | 4 | 0 |
| Dynamic -Time in seconds | ----- | ----- | ----- | ----- |
| -% Burned Completely | ----- | ----- | ----- | ----- |

SCO-36"
115,/Users/paulobautista/Documents/streamlit/image/71190280.png,"# BROWN & WILLIAMSON TOBACCO CORPORATION

![B&W logo](logo_description.md)

JOB NO. 7848

BRAND KOOL Natural

DESCRIPTION Passport Winter Program Ad - EMRO

DATE 10/22/98

SQ. INCHES/FEET 7.96875 sq. inches

TRIM SIZE 3 3/16"" W X 2 1/2"" H

WARNING Exhibit 1(a) Statement A

T&N 8""

## OTT APPROVALS

| Signature | Department | Date |
|-----------|------------|------|
| [Signature 1] | Production | 10/22/98 |
| [Signature 2] | AE | 10/22/98 |
|           |            |      |
|           |            |      |

## B&W APPROVALS

| Signature | Department | Date |
|-----------|------------|------|
| [Signature 3] |            |      |
|           |            |      |
|           |            |      |

## REVISIONS

| REVISIONS | DATE COMPLETE | REVISIONS APPROVED |
|-----------|---------------|---------------------|
|           |               |                     |

176103236
PRODUCED FROM B&W WEB SITE

![Financial Communications Inc. logo](fci_logo_description.md)"
116,/Users/paulobautista/Documents/streamlit/image/92433599_92433601.png,"# PRELIMINARY FACT SHEET

## NEW FILING - ASBESTOS LITIGATION
(See General Order No. 29)
(In Re: Complex Litigation)

1. Name, address and telephone number of law firm representing claimant:

| Field | Value |
|-------|-------|
| Name | BRAYTON, GISVOLD & HARLEY |
| Address | 999 Grant Avenue, P.O. Box 2109 |
| City | Novato |
| State | CA |
| Zip Code | 94948 |
| Telephone | (415) 898-1555 |

2. Names of first named plaintiff and first named defendant on the caption of the complaint:

| Role | Name |
|------|------|
| Plaintiff | CHARLES WOODWARD |
| Defendant | ABEX CORPORATION, et al. |

3. Date of claimant's birth: June 19, 1921

4. Case involves (check appropriate boxes):

- [x] (a) Injury
- [ ] (b) Wrongful death
- [x] (c) Consortium

5. Specify the nature or type of asbestos-related injury alleged by the claimant. (E.g., Asbestosis; Lung Cancer- adenocarcinoma; Lung Cancer- Mesothelioma; Pleural Thickening; Fibrosis; etc.)

Mesothelioma and other asbestos-related lung disease"
117,/Users/paulobautista/Documents/streamlit/image/0060091229.png,"# MARDEN-KANE, INC.

666 FIFTH AVE. • NEW YORK, N.Y. 10103    (212) 582-6600

## TRAVEL INFORMATION SHEET

This information will be used by Marden-Kane in making travel arrangements for your round-trip to Los Angeles, California.

| Field | Information |
|-------|-------------|
| Finalist Name: | |
| Home Address: | |
| Home Telephone: | |
| Business Telephone: | |
| Name of Guest: | |
| Relationship to Finalist: | |
| Major Airport Nearest your home: | |
| Distance from your home to airport: | |
| Do you prefer airline seats in smoking or non-smoking section: | |
| Any special dietary meal you and/or your guest would prefer - | |

RETURN TO:  Marden-Kane, Inc.
            666 Fifth Avenue
            New York, N.Y. 10103
            Attention: Ms. L. Sobel"
118,/Users/paulobautista/Documents/streamlit/image/89386032.png,"# EXPERIMENTAL PATHOLOGY LABORATORIES, INC.

## QUALITY ASSURANCE REPORT CERTIFICATION

| Field | Value |
|-------|-------|
| Client Name | Borriston Laboratories, Inc. Client Study No. | 1419A |
| Study Director | Dr. William O. Iverson |
| Pathologist | Dr. Charley E. Gilmore |
| Study Title | Bioassay of Cigarette Smoke Condensates for Potential Tumorigenic Activity on Mouse Skin (Revised Pathology Report) |
| Test Article | Multiple |
| Species | Mice |

All parts of the pathology phase of this study, including the final report, were reviewed by Experimental Pathology Laboratories Quality Assurance Unit on March 2 - June 8, 1983. All findings were reported to the Study Director and Management.

[Signature]
Janet Milanzo

6/8/83

EPL logo in top left corner

Document number: 6388032"
119,/Users/paulobautista/Documents/streamlit/image/87125460.png,"# FINAL REPORT AMENDMENT

STUDY NAME: Induction of Hepatic Enzymes in Rats (B202)

STUDY NUMBER: I-7016.401

INITIATION DATE: October 27, 1986  DATE OF FINAL REPORT: February 26, 1987

PART OF FINAL REPORT TO BE AMENDED (EXACT LOCATION):
Page 14 and Table 4

REASON FOR THE AMENDMENT: Request from sponsor

AMENDMENT (Attach additional sheets as necessary):
see attached

APPROVALS:

| DATE      | SIGNATURE                |
|-----------|--------------------------|
| 9/7/87    | [Study Director's signature] |
| 08/11/87  | [Quality Assurance signature] |

[Note: There is a ""RECEIVED"" stamp in the top right corner dated AUG 7 1987]

[Note: There is a number in the right margin: 87125360]"
120,/Users/paulobautista/Documents/streamlit/image/91974562.png,"# COUPON CODE REGISTRATION FORM

FROM: THOM SMITH

TO: VINCE LOSITO

CC: D. WEST, L. GIORDANO, V. LINDSLEY, A. SADOVNICK, S. RAPISARDI, B. DAVIN, A. Pasheluk

| KENT HEAVY UP TEST DIRECT MAIL CPNS | NEW NAMES |
|---------------------------------------|-----------|
| BRAND(S) APPLICABLE | KENT |
| MEDIA | DIRECT MAIL |
| ISSUE FREQUENCY/YEAR | 1 |
| SPACE/COLOR | |
| COUPON ISSUE DATE | 10/13/95 |
| COUPON EXPIRATION DATE | 12/17/95 |
| CIRCULATION | |
| GEOGRAPHICAL AREA(S) | Regions 11, 17, 21 |
| COUPON VALUE | $2 off 3 Pcks or Crtn |
| PACK AND OR/CARTON | PACK OR CARTON |
| ADVERTISING CREATIVE THEME | |
| SIGNATURE OF INITIATOR | [signature] |
| DATE INITIATED | 6/8/95 |

ANALYTICAL REQUIREMENTS:

FOR CONTROL USE ONLY:
CODE ASSIGNED: 00262
JOB NUMBER: 976
EST. REDEMPTION: 8%"
121,/Users/paulobautista/Documents/streamlit/image/92094751.png,"# SPECIAL PROMOTION EVALUATION

03/07/ 415 & 418 | 9/8/95
AREA/REGION/DIVISION | DATE

PROMO # 28 | PROMOTIONAL PERIOD: June/July 1995

ITEM/BRAND: Newport Sunglasses

SCOPE: | AREA | REGION | DIVISION | X OTHER*

*EXPLAIN: Newport Special Emphasis

CHAIN ACCEPTANCE: N/A | POOR | FAIR | GOOD | EXCELLENT

INDEPENDENT ACCEPTANCE: | X POOR | FAIR | GOOD | EXCELLENT

CONSUMER ACCEPTANCE: | X POOR | FAIR | GOOD | EXCELLENT

EFFICIENCY RATING: | X POOR | FAIR | GOOD | EXCELLENT

COMMENTS: Premiums packaged to large to store on a van. Could not get enough on a van to sell all day. Retailers only accepted small quantities of deals. Consumers perceived value did not meet expectations.

#ITEMS/DEALS RECEIVED: 22,320 (Indy East & West) NO SHOW SAMPLES

WERE QUANTITIES APPROPRIATE? | X YES | NO*

*EXPLAIN: Chain stores will not accept multiple Newport Promotions (Tier system) at the same time.

SHOULD PROMOTION BE REPEATED? | YES | X NO

IF NO, EXPLAIN: This model/type of sunglass was not received well at consumer/retail level.

IF YES, CAN IT BE IMPROVED? Velcro on strap did not hold. Two right sides of velcro on same glass did not adhere.

[Signature]
9/7/95"
122,/Users/paulobautista/Documents/streamlit/image/89817999_8002.png,"# STYLE LIGHTS PROGRESS REPORT

**TO:** R. H. ORCUTT  
**FROM:** J. J. BUXTON  
**SUBJECT:** STYLE LIGHTS PROGRESS REPORT

**SUBMISSION DATE:**  
FEB 17 ☐ MAY 11 ☐  
MAR 16 ☒ JULY 6 ☐

**DISTRIBUTION:** EFFECTIVENESS OF PRE-SELL (REPORT ON FEB. 17 ONLY).

**% OF DISTRIBUTION ACHIEVED IN RETAIL OUTLETS:**  
82.2% CLASSIFIED CALLS  
41.1% ANNUAL CALLS

**PROMOTIONAL IMPACT:**

**20 CENTS OFF PACK COUPON/STICKER:** HAS PROVEN TO BE AN EXCELLENT TOOL IN GENERATING PACK TRIAL IN BOTH HIGH AND LOW DEVELOPMENT PRICE VALUE MARKETS. MANY DISPLAYS SELLING OUT BEFORE RECONTACT.

**SALES FORCE 20'S:** ADDITIONAL SUPPLY WOULD BE HELPFUL. INITIAL QUANTITIES WERE QUICKLY DEPLETED.

**$1.50 OFF CARTON COUPON:** CARTON MOVEMENT SPOTTY AT THIS POINT. SUPPLIES ARE MORE THAN ADEQUATE AND THE NEED IS MOSTLY PACKAGE SUPPORT AT THIS TIME.

**EFFECTIVENESS OF ADVERTISING:** OUTDOOR AND PRINT ADS HAVE BEEN EFFECTIVE IN CREATING CONSUMER AWARENESS IN THOSE DIVISIONS WITH ADVERTISING. BILLBOARDS ARE EYE CATCHING AND CONSUMERS ARE MORE AWARE OF THE PRODUCT IN THOSE MARKETS WITH ADVERTISING.

PAGE 1 of 4"
123,/Users/paulobautista/Documents/streamlit/image/71601299.png,"# Marketing Research - CPT Initiating Brief

| Date | 15.03.2000 |
|------|------------|

| Client Group | BAT Korea |
|--------------|-----------|

| Client Contact | Alberto Marchegiano<br>Kyu Yeon Hwang | Research Liaison | Subi Jeong |
|----------------|----------------------------------------|-------------------|------------|

| Project Number: to be assigned by Brown & Williamson USA |
|----------------------------------------------------------|

| Project Name / Description: Dunhill Lights, CPT |
|------------------------------------------------|

| Market(s) / Zone(s) |
|--------------------|

South Korea

| Referent Brand(s) |
|-------------------|

Dunhill Lights, Kent Super Lights
Mild 7
This

| Consumer Segment(s) |
|--------------------|

Own Brand - Dunhill Smokers: 150 Males, 25 ~ 39 years old, ABC+ who live in Seoul/Pusan

Competitors Brands - Mild7 Lights Smokers: 150 Males, 25 ~ 39 years old, ABC+ who live in Seoul/Pusan

Source of Business - This: 250 Males, (100 smokers, 25 ~ 29 years old, 150 smokers, 30 ~ 39 years old) ABC+ who are not rejectors of imported cigarette and live in Seoul/Pusan

Source of Business - Local Premium KS Smokers: 250 Males, (100 smokers, 25 ~ 29 years old, 150 smokers, 30 ~ 39 years old) ABC+ who are not rejectors of imported cigarette and live in Seoul/Pusan

| Background / Problem Definition |
|--------------------------------|

- 1999 showed that imported cigarettes are recovering from the 1997/1998 economic crisis and we forecasted continuos growth over the company's plan period.
- BAT objective is to substantially increase its market share with growth coming primarily from its first priority brand : Dunhill Lights
- To achieve growth we consider fundamental to have a superior product in terms of acceptability among potential source of business as well as for our current franchise"
124,/Users/paulobautista/Documents/streamlit/image/83624198.png,"# FAX TRANSMISSION

[DICKSTEIN SHAPIRO MORIN OSHINSKY LLP logo]

DATE: February 25, 1998

CLIENT NO.: L8557.002

MESSAGE TO: Ronald S. Milstein

COMPANY: Lorillard Tobacco Company

FAX NUMBER: 910/335-7707

PHONE: 910/335-7718

FROM: Andy Zausner

PHONE: 202/828-2259

PAGES (Including Cover Sheet): 12   HARD COPY TO FOLLOW: __ YES __ NO

MESSAGE: See attached fax from the Committee on Commerce just received in my office. Call me to discuss.

If your receipt of this transmission is in error, please notify this firm immediately by collect call to our Facsimile Department at 202-861-9106, and send the original transmission to us by return mail at the address below.

This transmission is intended for the sole use of the individual and entity to whom it is addressed, and may contain information that is privileged, confidential and exempt from disclosure under applicable law. You are hereby notified that any dissemination, distribution or duplication of this transmission by someone other than the intended addressee or its designated agent is strictly prohibited.

2101 L Street NW   Washington, DC 20037-1526   Tel 202-785-9700   Fax 202-887-0689"
125,/Users/paulobautista/Documents/streamlit/image/00851879.png,"# ADDENDUM I

MAY 26 1981

## DAWSON RESEARCH CORPORATION

Protocol Change Order No. 1

Date 5-13-81

Protocol LRC-5A

Subject Change in the time of the Pre-dose Biomicroscopic Examination

Authorized by Dr. Connie Stone    Date 5-13-81    Method Verbal-Phone
                                                  (Means of communication)

Authorized to Mr. Charles Burns

Estimated cost of the study will be:

- [x] increased
- [ ] decreased
- [ ] not affected

Description of change order:

Section III. A. 2nd paragraph - the first sentence is to be changed to read as follows:

Twenty-four to 30 hours prior to dosing, both eyes of each rabbit will be examined by an experienced investigator using a slit lamp biomicroscope.

The change was made so the protocol more closely conforms with the proposed regulations as stated in the Federal Register, Vol. 44, No. 145, 772.112-24 Primary Eye Irritation Study.

[Signatures at bottom of page]

Sponsor Signature: [Signature] 5/13/81

Study Director Signature: [Signature] 5/14/81

[Document number in bottom right corner: 00851879]"
126,/Users/paulobautista/Documents/streamlit/image/92039708_9710.png,"# MAVERICK SPECIALS - PROGRESS REPORT

TO: R. B. SPELL
FROM: 

SUBMISSION DATE
- [ ] MAY 27
- [ ] JUN 24
- [ ] AUG 26
- [ ] OCT 07

SUBJECT: MAVERICK SPECIALS - PROGRESS REPORT

---

## EFFECTIVENESS OF: Pre-Sell - Booklet/Coupon - Maverick/Harley B1G1F
(Report on May 27 only)

### PRE-SELL

### BOOKLET/COUPON

### MAVERICK/HARLEY B1G1F

---

## COMPETITIVE PROMOTIONAL ACTIVITY
(Report on May 27 only)

Average Coupon/Buydown Value On Targeted Brands (Doral/Basic/Monarch/Cambridge/GPC)

PACKS: 
CARTONS: 

---

1 of 3"
127,/Users/paulobautista/Documents/streamlit/image/92657391.png,"# Lorillard

TOBACCO COMPANY

## FACSIMILE COVER PAGE

DATE: 12/28/94                TIME: 10:15

The following document, including cover page is 3 pages long.

### PLEASE TRANSMIT THIS DOCUMENT TO:

NAME: R. H. Orcutt

OFFICE: Lorillard - New York

FAX PHONE NUMBER: (212) 545-3299

### THIS DOCUMENT IS FROM:

NAME: J. L. McGinnis - Region 9

OFFICE: *Lorillard Tobacco Company - Houston N., Texas*

FAX PHONE NUMBER: (713) 591-0204

### COMMENTS:

Harley-Davidson 100's Progress Report.

cc: R. B. Spell
    A. J. Giacolo
    P. J. McCann
    S. L. Enloe
    T. L. Achey

In the event that any of these pages are not legible, or you do not receive all pages, please call this office as soon as possible at (713) 591-6733."
128,/Users/paulobautista/Documents/streamlit/image/80718412_8413.png,"# FEDERAL DISTRIBUTING CORPORATION

## CIGARETTE SAMPLING PROGRAM

| Field | Value |
|-------|-------|
| MARKET: | Boston |
| PRODUCT: | Old Gold Lights |
| SAMPLING DATES:* | October 3 through October 5 |
| SAMPLING HOURS:* | 9:30 a.m. - 5:30 p.m. |
| QUANTITIES: | 270,000 |
| NUMBER OF SAMPLING PERSONNEL: | 24 per day |
| NUMBER OF SUPERVISORS: | 3 |

### ORIENTATION MEETING:

| Field | Value |
|-------|-------|
| Date: | October 3rd |
| Time: | 9:30 a.m. |
| Place: | Boston Park Plaza |
|        | Room 412 |
|        | 64 Arlington Street |
|        | Boston, Mass. 02117 |
|        | 617/426-2000 |

FDC REPRESENTATIVES: Tony Amari

*Subject to change due to local conditions"
129,/Users/paulobautista/Documents/streamlit/image/00860012_00860014.png,"# PROJECT SHEET

| HAZLETON LABORATORIES AMERICA, INC. | 8200 LEESBURG TURNPIKE VIENNA, VIRGINIA 22180 U.S.A. |
|:-----------------------------------|:---------------------------------------------------|

| DATE ISSUED | PROJECT SHEET NO. | PROJECT NO. |
|:------------|:-------------------|:------------|
| December 13, 1983 | 4 | 642-149 |

| STUDY TITLE & PROPOSAL NUMBER | PROJECT COORDINATOR |
|:------------------------------|:---------------------|
| 14-Day Single Dose Subacute Toxicity Study | D. Serota |
| 3212 | SIGNATURE: [Signature] |

| TEST MATERIAL(S) | LOT NO.(s) | RECEIPT DATE(s) | LH-NUMBER(s) |
|:------------------|:-----------|:----------------|:-------------|
| B121 | | 11/18/83 | 21,017 |

PERFORMING DEPARTMENTS (4 COPIES EACH DIRECTOR):
Acute/Dermal Toxicology

ORIGINAL SIGNED PROJECT SHEETS TO P&D

FIXED DISTRIBUTION: (1 COPY TO EACH)
- DIR OF LIFE SCIENCES
- LAB ANIMAL MEDICINE
- HEALTH SERVICES
- QUALITY ASSURANCE
- COMPOUND PREP (TOX)
- CONTRACTS
- SCIENTIFIC RES (TOX)
- [x] Sponsor
- FOLLOW DEPARTMENT AND COMPANY SAFETY MANUALS

PROTECTIVE PRECAUTIONS REQUIRED:
HAZARDOUS COMPOUND
- EXPLOSIVE: ______
- FLAMMABLE: ______
- RADIOACTIVE: ______
- CARCINOGEN (OSHA): ______
- CARCINOGEN (OTHER): ______

PHYSICAL DESCRIPTION:
- SOLID: X
- LIQUID: ______
- PRESSURIZED: ______
- COLOR: Brown

STORAGE CONDITIONS:
- [ ] STORE IN DARK
- [x] REFRIGERATOR 8°C
- [ ] ROOM TEMPERATURE
- [ ] SPECIAL INSTRUCTIONS WHILE DOSING
- [ ] DESSICATOR
- [ ] FREEZER
- [ ] OTHER________

EXPERIMENTAL PROCEDURES to be performed in Acute/Dermal Toxicology, building 18.

This project sheet is issued to correct Project Sheet which was issued on December 6, 1983 to Project Sheet No. 3 instead of 2.

Material Safety Data Sheet is attached to Project Sheet 1.

[Bottom right corner: 00560022]"
130,/Users/paulobautista/Documents/streamlit/image/82504862.png,"# CASE FORM

| Field | Value |
|-------|-------|
| CASE NAME: | Donald D. Sellers and Robin J. Sellers v. Raybestos-Manhattan, et al. |
| COURT: | San Francisco Superior Court - No. 996382 |
| LORILLARD ENTITIES: | Lorillard Tobacco Company |
| DATE FILED: |  |
| DATE SERVED: | August 3, 1998 |
| CASE TYPE: | Asbestos |
| PLAINTIFF'S COUNSEL: | Wartnick, Chaber, Harowitz, Smith& Tigerman<br>Stephen M. Tigerman<br>101 California Street, Suite 2200<br>San Francisco, California 94111<br>415/986-5566 |
| LORILLARD COUNSEL: |  |
| JUDGE: |  |
| TRIAL DATE: |  |

82504862
946215"
131,/Users/paulobautista/Documents/streamlit/image/93329540.png,"# NEW COMPETITIVE PRODUCTS

| Field | Value |
|-------|-------|
| REPORTED BY: | A. REID, DIVISION MANAGER, SAN FRANCISCO, CA |
| DATE: | 8/13/93 |
| TIME: |  |
| MANUFACTURER: | AMERICAN TOBACCO COMPANY |
| BRAND NAME: | SPECIAL 10'S |
| TYPE OF PRODUCT: |  |
| SIZE OR SIZES: |  |
| LIST PRICE: |  |
| EXTENT OF DISTRIBUTION: |  |
| OTHER INFORMATION: | SEE ATTACHED COPY OF CIRCULAR NO. 4848 |

cc:
| | | | |
|---|---|---|---|
| A. H. Tisch | V. Norman | J. J. Tatulli | K. P. Augustyn |
| R. H. Orcutt | A. W. Spears | L. H. Kersh | V. D. Lindsley |
| M. A. Peterson | A. J. Giaccio | J. R. Slater | R. C. Bondy |
| M. L. Orlowsky | N. P. Ruffalo | A. Pasheluk | R. D. Hammer |
| L. Gordon | T. L. Achey | R. S. Goldbrenner |  |
| G. Telford | R. B. Spell | N. Simeonidis |  |
|  | P. J. McGann | S. F. Smith |  |"
